0,23.82729036706873
1,23.589108430140868
2,24.52955591424346
3,16.68458041176085
4,22.07550705556577
5,21.892569079321298
6,20.375133495104457
7,22.673543429819738
8,21.183122559492993
9,21.672873841575992
10,24.523231329637646
11,23.743081939643176
12,22.44176538735676
13,20.898820797677477
14,28.847930026820887
15,23.56429175549377
16,24.61269488285451
17,25.79466438601173
18,24.897372236569264
19,27.411019470268876
20,19.00568101674876
21,17.44249647526758
22,26.116184936525805
23,23.606461366176518
24,24.54554104712298
25,20.470635364757676
26,26.29374605628475
27,24.701425242353885
28,18.725531990875837
29,25.69424746895651
30,23.856297163401766
31,24.765803785952752
32,26.73498466421116
33,26.048079654368262
34,26.455381273575032
35,17.002145455285564
36,25.62863649105183
37,25.57611999953228
38,19.679844843212685
39,26.093833738093824
40,26.451360556262312
41,24.109407431588124
42,20.609084671222337
43,27.985519452476677
44,22.724528907829324
45,22.12128026152335
46,20.228852627532476
47,21.79695732161798
48,27.68688748450099
49,18.48974254088308
50,24.129181473454686
51,21.84163082704442
52,22.75246838108522
53,20.814455157649263
54,22.813874733113465
55,28.186961726781625
56,24.148760387412814
57,23.845060990421743
58,26.211776690015988
59,23.23913659838081
60,27.577762551679555
61,19.65763848339259
62,21.520407723242304
63,25.528576638581267
64,21.019257636902633
65,24.42354085636588
66,20.512703444728395
67,30.264796383958117
68,21.40585278739386
69,22.570528296463404
70,21.590644438211605
71,21.43149224332638
72,24.556455767112688
73,24.81586979467308
74,27.06582130872686
75,23.957576959134716
76,26.348927146423836
77,20.03562111400239
78,25.40282581910102
79,29.08301107006411
80,19.753299938462987
81,23.870716754070084
82,17.119131632558478
83,27.32314588651077
84,27.415805028420564
85,23.695411065240236
86,22.709945442969747
87,25.90358669939357
88,19.94842844991309
89,16.563274106825972
90,21.01493473502013
91,23.00994086006823
92,26.28949110337943
93,25.373296381211258
94,20.873107634956447
95,21.258037291307467
96,22.578266602308386
97,26.387689209586174
98,20.86376301139744
99,22.330339110383516
100,20.070127960273425
101,17.484688042904672
102,22.766529358869565
103,24.24430797823051
104,18.953443225933754
105,25.20260846966337
106,22.594369551838046
107,25.882613486008268
108,25.653646285916786
109,23.869625255928316
110,28.568407608460944
111,18.330370905000947
112,21.885913048561488
113,25.68679479101741
114,20.394234554757816
115,24.036870343195652
116,24.600275232125973
117,22.98278880123481
118,22.164600486413068
119,25.73091408780083
120,20.52829486891603
121,24.909242122255808
122,27.136125837228306
123,25.38324652213132
124,24.101490758587005
125,22.51151043052495
126,21.1420379470466
127,22.579936551365932
128,21.434073274608494
129,21.198231407642925
130,21.29025237331079
131,26.36166793944709
132,21.403088020140082
133,25.46688643936049
134,17.613488771736733
135,22.073002809583482
136,26.080982484174196
137,25.229818153617295
138,22.961554867106322
139,22.703368507009227
140,21.916639868874586
141,23.902779895037433
142,25.88753592647236
143,26.337876559951823
144,26.86509112611034
145,21.924515163472268
146,27.735465672211408
147,21.86693238853612
148,22.437208440666204
149,23.910638687229582
150,23.569650800103126
151,16.49445372800954
152,26.958220159881503
153,23.21389291497043
154,20.078731866036897
155,19.76784597440233
156,24.16576552332146
157,24.39015035557278
158,26.692880803772745
159,19.1315561223298
160,20.54108484439657
161,22.863241260679224
162,24.73906080055778
163,20.042424213086655
164,20.19753015994411
165,19.178735292075856
166,16.873176756917147
167,23.53246661773213
168,27.45227510668237
169,18.765677012972986
170,27.373819803979554
171,23.956313835812832
172,26.6830208538782
173,28.909649830459102
174,21.400296692755113
175,20.117830037119926
176,17.955887453026087
177,22.16804180736435
178,26.40228097258569
179,24.709561950359944
180,21.52940958972848
181,19.474792246316685
182,26.8744436754125
183,18.705485630949784
184,25.525037322845698
185,28.551844632226395
186,23.40450173371474
187,22.423462165670472
188,23.574524685455227
189,23.42900863600819
190,21.736297486395816
191,21.462093616217842
